dataset,algorithm,run_id,score,global_accuracy,personalized_accuracy,mean_client_accuracy,p10_client_accuracy,coefficient_mean,coefficient_variance,mean_abs_coefficient_delta,clipping_frequency,unstable,run_dir
Cifar100_practical,Ditto,ditto_cdr0.0_jr1.0_seed0,0.4856743070362473,0.49267057569296374,0.4856743070362473,0.4852336514180037,0.44766769046715216,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr1.0_seed0
Cifar100_practical,Ditto,ditto_cdr0.3_jr1.0_seed2,0.4851412579957356,0.47294776119402987,0.4851412579957356,0.4842888572034128,0.44851598173515983,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.3_jr1.0_seed2
Cifar100_practical,Ditto,ditto_cdr0.6_jr1.0_seed0,0.4840085287846482,0.48933901918976547,0.4840085287846482,0.48358616892226663,0.44508236563031084,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.6_jr1.0_seed0
Cifar100_practical,Ditto,ditto_cdr0.3_jr0.5_seed2,0.48314232409381663,0.34988006396588484,0.48314232409381663,0.4818488529926801,0.4370511850731216,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.3_jr0.5_seed2
Cifar100_practical,Ditto,ditto_cdr0.3_jr1.0_seed0,0.4826092750533049,0.4904717484008529,0.4826092750533049,0.48226382313855615,0.4425558713229946,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.3_jr1.0_seed0
Cifar100_practical,Ditto,ditto_cdr0.3_jr0.5_seed0,0.4822761194029851,0.3640724946695096,0.4822761194029851,0.4811846926515692,0.44988082769086124,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.3_jr0.5_seed0
Cifar100_practical,Ditto,ditto_cdr0.0_jr0.5_seed0,0.48207622601279315,0.3686034115138593,0.48207622601279315,0.48075705225316606,0.45558642270971034,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr0.5_seed0
Cifar100_practical,Ditto,ditto_cdr0.0_jr0.5_seed2,0.48107675906183367,0.35181236673773986,0.48107675906183367,0.4798587581909982,0.4362178517397882,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr0.5_seed2
Cifar100_practical,Ditto,ditto_cdr0.3_jr1.0_seed1,0.4801439232409382,0.4674173773987207,0.4801439232409382,0.48013524067773466,0.4228953253257274,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.3_jr1.0_seed1
Cifar100_practical,Ditto,ditto_cdr0.6_jr1.0_seed1,0.4791444562899787,0.4664179104477612,0.4791444562899787,0.47891081717273826,0.42034869240348693,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.6_jr1.0_seed1
Cifar100_practical,Ditto,ditto_cdr0.3_jr0.5_seed1,0.4777452025586354,0.3400852878464819,0.4777452025586354,0.47765195400251065,0.4253363873569353,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.3_jr0.5_seed1
Cifar100_practical,Ditto,ditto_cdr0.0_jr1.0_seed1,0.4777452025586354,0.4650852878464819,0.4777452025586354,0.47777303621729206,0.41917138686913324,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr1.0_seed1
Cifar100_practical,Ditto,ditto_cdr0.0_jr0.5_seed1,0.47687899786780386,0.3478144989339019,0.47687899786780386,0.47672999267182997,0.42950053371286245,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr0.5_seed1
Cifar100_practical,Ditto,ditto_cdr0.0_jr0.2_seed0,0.47288113006396587,0.24893390191897655,0.47288113006396587,0.4725215362736349,0.4180013192612137,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr0.2_seed0
Cifar100_practical,Ditto,ditto_cdr0.0_jr0.2_seed2,0.46255330490405117,0.2644589552238806,0.46255330490405117,0.46191792987463526,0.42834215442092155,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr0.2_seed2
Cifar100_practical,Ditto,ditto_cdr0.0_jr0.2_seed1,0.4618869936034115,0.22807835820895522,0.4618869936034115,0.4615958835751703,0.4160419261104193,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_practical/Ditto/ditto_cdr0.0_jr0.2_seed1
