round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
69,0.08506552129983902,0.10534231870999468,0.9612748457847841,0.11528068175304988,0.14069066985842568,23.296724319458008
70,0.08316320180892944,0.10312440701988815,0.9615604295179346,0.11389816736291809,0.1531566415708856,20.485896825790405
71,0.09903980046510696,0.10271594636441003,0.9621887137308659,0.11328865520074088,0.16862983669231962,23.915861129760742
72,0.08999693766236305,0.10144404549420533,0.9627027644505369,0.11213997951948536,0.16709026493426749,17.117614269256592
73,0.08608159050345421,0.09990779999513022,0.9616175462645647,0.11395533255854111,0.1755232877781609,18.293800830841064
74,0.08781694993376732,0.09869871498899394,0.9626456477039068,0.11219994255627573,0.17509185264857058,17.133098363876343
75,0.07185965403914452,0.09601480889400898,0.9635595156499885,0.10942085649458161,0.16713176804289814,17.743340253829956
76,0.097499318420887,0.09616325984669678,0.9639593328763993,0.1083110541048472,0.17684494415767033,18.06590747833252
77,0.09375546872615814,0.09592248073464292,0.9641306831162897,0.10724938653543004,0.18280603407670099,17.3449547290802
78,0.07881081476807594,0.09421131413798622,0.9636737491432488,0.10668908825604001,0.16875280093827189,18.64584517478943
79,0.08999643102288246,0.09378982582647585,0.9633310486634681,0.10830424264003001,0.1693378559700197,16.65606665611267
80,0.0696959849447012,0.0913804417382984,0.9637308658898789,0.10725589717511595,0.16537793081776148,18.810014963150024
81,0.06195272132754326,0.08843766969722289,0.9641877998629198,0.10452301000682417,0.16011510452950567,16.687634706497192
82,0.08264109864830971,0.08785801259233156,0.9632168151702079,0.10693884467186797,0.16116988318556785,18.288981199264526
83,0.09244483336806297,0.08831669466990469,0.9644162668494403,0.10460358062551982,0.17752497080179747,17.053404808044434
84,0.07994421571493149,0.08747944677440737,0.9644733835960704,0.10386452035125622,0.17891858901410923,17.888949155807495
85,0.0890895426273346,0.0876404563597001,0.9672149874343158,0.09792933377170916,0.18463811664992594,18.00303626060486
86,0.06967537850141525,0.0858439485738716,0.9670436371944254,0.09843223881488977,0.17884401194541946,17.226088762283325
87,0.07552139088511467,0.08481169280499591,0.9657299520219328,0.10025738299665615,0.18390082922210088,18.60632610321045
88,0.06875800341367722,0.08320632386586405,0.9671007539410555,0.09721697500413341,0.17929728054888017,16.69467258453369
89,0.07882841676473618,0.08276853315575126,0.9661297692483436,0.09902420700350828,0.17840356056692044,18.753706216812134
90,0.06569413468241692,0.08106109330841783,0.9665295864747544,0.09747457059626471,0.1868928390521399,16.570987939834595
91,0.07030884735286236,0.07998586871286228,0.9679575051405072,0.09499336280595351,0.1881012052881529,18.638259649276733
92,0.071188073605299,0.07910608920210596,0.9649303175691113,0.09968206326884961,0.1846561309819315,17.024962186813354
93,0.08020453527569771,0.07921593380946515,0.9670436371944254,0.09604284855842068,0.18741031920288354,17.808910131454468
94,0.07425821200013161,0.07872016162853179,0.968871373086589,0.09154887590137442,0.1943847747551805,17.924384832382202
95,0.05987667851150036,0.07683581331682865,0.9693283070596299,0.08983627003469843,0.18523222945846315,17.235552549362183
96,0.06102363020181656,0.07525459500532744,0.9689284898332191,0.09176913085766708,0.19375908645746015,18.549262046813965
97,0.0686740055680275,0.07459653606159745,0.9676719214073566,0.09374622102570412,0.20128195910135843,16.86765432357788
98,0.06539172865450382,0.07367605532088808,0.9689856065798492,0.09123029878050119,0.20269239558227797,18.859114170074463
99,0.06129837781190872,0.07243828756999016,0.9690427233264793,0.09050397610980056,0.20874054895122912,16.61227297782898
100,0.07134316116571426,0.07232877492956256,0.9679575051405072,0.09358819836313806,0.21569507877167976,18.583429098129272
101,0.07725199311971664,0.07282109674857797,0.9690998400731095,0.08973482865955446,0.21566525552015073,17.191745042800903
102,0.07307436317205429,0.0728464233909256,0.9696138907927805,0.088764751342383,0.20653348739520955,17.91827392578125
103,0.06887177750468254,0.0724489588023013,0.9700708247658213,0.08709277490284904,0.21341485110971176,17.929442882537842
104,0.060296883806586266,0.0712337513027298,0.9704706419922321,0.08561436731423096,0.19417446991190523,17.200639009475708
105,0.07077397406101227,0.07118777357855804,0.9693283070596299,0.08768222182605605,0.19253346447495712,18.542606592178345
106,0.07563037052750587,0.07163203327345283,0.9700137080191912,0.08697667990199294,0.19930973192355994,16.90479063987732
