round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
3,15,4.511293411254883,4.604978978633881,0.0,0.0659310266142846,7.6923076923076925,0.05990146659183514,-0.020554204934532368,0.0,0.08,0.0659310266142846,0.0659310266142846,0
3,16,4.488938808441162,4.604978978633881,0.0,0.0653,3.6,0.059,-0.025521776478975182,0.0,0.08,0.0653,0.0653,0
3,3,4.615124702453613,4.604978978633881,0.0022007839051878552,0.06841241759216073,2.202643171806167,0.0626917563641652,0.0022007839051878552,0.0022007839051878552,0.08176062712415029,0.06841241759216073,0.06841241759216073,0
3,7,4.356267929077148,4.604978978633881,0.0,0.0653,2.6315789473684212,0.059,-0.055522393440742376,0.0,0.08,0.0653,0.0653,0
3,5,4.488245010375977,4.604978978633881,0.0,0.0653,0.9302325581395349,0.059,-0.02567634567996835,0.0,0.08,0.0653,0.0653,0
3,2,4.516664028167725,4.604978978633881,0.0,0.06697550029043156,5.339805825242719,0.06139357184347366,-0.01936443026611631,0.0,0.08,0.06697550029043156,0.06697550029043156,0
3,8,4.604968070983887,4.604978978633881,0.0,0.06709752663848023,0.9523809523809523,0.06156789519782892,-2.3686672488761303e-06,0.0,0.08,0.06709752663848023,0.06709752663848023,0
3,17,4.55576753616333,4.604978978633881,0.0,0.06643796070040454,1.0101010101010102,0.06062565814343507,-0.010744084159012998,0.0,0.08,0.06643796070040454,0.06643796070040454,0
3,9,4.431002616882324,4.604978978633881,0.0,0.0653,5.416666666666667,0.059,-0.03851222190901559,0.0,0.08,0.0653,0.0653,0
3,14,4.486062526702881,4.604978978633881,0.0,0.0653,3.6437246963562755,0.059,-0.026162730551946553,0.0,0.08,0.0653,0.0653,0
3,6,4.429683685302734,4.604978978633881,0.0,0.0653,5.128205128205129,0.059,-0.03880992606902602,0.0,0.08,0.0653,0.0653,0
4,4,4.321104049682617,4.593662923574447,0.0,0.06971,1.5151515151515151,0.0653,-0.061166791589193796,0.0,0.08,0.06971,0.06971,0
4,1,4.412798881530762,4.593662923574447,0.0,0.06971,8.771929824561404,0.0653,-0.04016857314116685,0.0,0.08,0.06971,0.06971,0
4,19,4.15186071395874,4.593662923574447,0.0,0.06971,8.205128205128204,0.0653,-0.1011211295888661,0.0,0.08,0.06971,0.06971,0
4,15,4.367005825042725,4.593662923574447,0.0,0.07015171862999922,5.128205128205129,0.0659310266142846,-0.05060011989404042,0.0,0.08,0.07015171862999922,0.07015171862999922,0
